dataset_id,respondent_id,dimension,image_A,image_B,winner,raw_label,raw_col
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1712.jpg,2400.jpg,B,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,219.jpg,2258.jpg,B,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,735.jpg,1283.jpg,B,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1104.jpg,2112.jpg,B,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1565.jpg,119.jpg,A,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,639.jpg,1710.jpg,A,zarozumiała,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2339.jpg,2466.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1122.jpg,2706.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1205.jpg,1673.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1212.jpg,1614.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,514.jpg,2292.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,247.jpg,2395.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,701.jpg,757.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,833.jpg,1247.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,682.jpg,2351.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2953.jpg,1189.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,948.jpg,1245.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2824.jpg,1859.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,203.jpg,2709.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,892.jpg,2048.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2272.jpg,1338.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1967.jpg,112.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1452.jpg,2370.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1877.jpg,1607.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,953.jpg,1636.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1816.jpg,1175.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2454.jpg,1546.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2386.jpg,494.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2209.jpg,1025.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2863.jpg,1961.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1643.jpg,2838.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,421.jpg,2720.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,790.jpg,1495.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1345.jpg,1884.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,670.jpg,1337.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2208.jpg,234.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1834.jpg,1344.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1724.jpg,447.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),958.jpg,513.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1861.jpg,751.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),910.jpg,2999.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),360.jpg,1294.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),2759.jpg,271.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1424.jpg,457.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1582.jpg,2656.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),168.jpg,2794.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),117.jpg,1210.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),288.jpg,387.jpg,B,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),2777.jpg,141.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),223.jpg,1302.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1985.jpg,559.jpg,A,urocza (cute),ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,111.jpg,2546.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,990.jpg,1284.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2694.jpg,881.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,700.jpg,1595.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2837.jpg,2063.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,462.jpg,906.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,269.jpg,1928.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1740.jpg,2602.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2486.jpg,2403.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,250.jpg,1288.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1572.jpg,379.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1098.jpg,1513.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1413.jpg,1522.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,163.jpg,2293.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2345.jpg,654.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,821.jpg,2490.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1329.jpg,2569.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,525.jpg,1624.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1248.jpg,683.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,621.jpg,2869.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,724.jpg,2508.jpg,A,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,2202.jpg,206.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,2421.jpg,1347.jpg,A,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,2090.jpg,13.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1712.jpg,2400.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,219.jpg,2258.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,735.jpg,1283.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1104.jpg,2112.jpg,A,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,1565.jpg,119.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zarozumiała,639.jpg,1710.jpg,B,skromna,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2339.jpg,2466.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1122.jpg,2706.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1205.jpg,1673.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,1212.jpg,1614.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,514.jpg,2292.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,247.jpg,2395.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,701.jpg,757.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,833.jpg,1247.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,682.jpg,2351.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2953.jpg,1189.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,948.jpg,1245.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2824.jpg,1859.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,203.jpg,2709.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,892.jpg,2048.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,pochodząca z Bliskiego Wschodu,2272.jpg,1338.jpg,A,niepochodzącą z Bliskiego Wschodu,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1967.jpg,112.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1452.jpg,2370.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1877.jpg,1607.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,953.jpg,1636.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1816.jpg,1175.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2454.jpg,1546.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2386.jpg,494.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2209.jpg,1025.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2863.jpg,1961.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1643.jpg,2838.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,421.jpg,2720.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,790.jpg,1495.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1345.jpg,1884.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,670.jpg,1337.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2208.jpg,234.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1834.jpg,1344.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1724.jpg,447.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),958.jpg,513.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1861.jpg,751.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),910.jpg,2999.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),360.jpg,1294.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),2759.jpg,271.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1424.jpg,457.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1582.jpg,2656.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),168.jpg,2794.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),117.jpg,1210.jpg,B,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),288.jpg,387.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),2777.jpg,141.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),223.jpg,1302.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,urocza (cute),1985.jpg,559.jpg,A,nieurocza (cute),ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,111.jpg,2546.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,990.jpg,1284.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2694.jpg,881.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,700.jpg,1595.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2837.jpg,2063.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,462.jpg,906.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,269.jpg,1928.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1740.jpg,2602.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2486.jpg,2403.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,250.jpg,1288.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1572.jpg,379.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1098.jpg,1513.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,1413.jpg,1522.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,163.jpg,2293.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_2ikg2VQ7zaPSCNR,zagłosował(a)bym na nią/niego w wyborach,2345.jpg,654.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),59.jpg,1436.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1742.jpg,2000.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),265.jpg,2906.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),857.jpg,542.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1163.jpg,408.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),644.jpg,1207.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1696.jpg,88.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1871.jpg,989.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),712.jpg,764.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),338.jpg,676.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1570.jpg,988.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1050.jpg,876.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),1850.jpg,1278.jpg,B,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),2618.jpg,947.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,inteligentna (smart),2435.jpg,1856.jpg,A,inteligentna (smart),ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,316.jpg,879.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,1867.jpg,61.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,2513.jpg,2091.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,706.jpg,2902.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,1815.jpg,1215.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,251.jpg,2709.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,1981.jpg,1882.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,2695.jpg,1577.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,1377.jpg,269.jpg,B,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,1901.jpg,1500.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,2879.jpg,598.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,2167.jpg,1120.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,2975.jpg,345.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,372.jpg,1943.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,pochodząca z Bliskiego Wschodu,5.jpg,333.jpg,A,pochodząca z Bliskiego Wschodu,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,1333.jpg,2093.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2530.jpg,1729.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,890.jpg,425.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2638.jpg,1388.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,1171.jpg,108.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2120.jpg,1282.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,1902.jpg,1269.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2430.jpg,2633.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2081.jpg,1595.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,239.jpg,1259.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,522.jpg,2506.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,1030.jpg,2653.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,2124.jpg,2294.jpg,A,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,423.jpg,141.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,gruba,1413.jpg,2146.jpg,B,gruba,ratings_list
ariadna,R_8eQLuiHW46olKkg,uprzywilejowana,2117.jpg,689.jpg,B,uprzywilejowana,ratings_list
ariadna,R_8eQLuiHW46olKkg,uprzywilejowana,1121.jpg,1753.jpg,A,uprzywilejowana,ratings_list
